frekvens (Hz),demping CH1(dB),Phase (deg),Demping CH2 (dB),Phase (deg)
208.740234375,-52.85198594583,151.1728376306174,-54.87678026907329,103.32418174681
208.984375,-52.98659642744207,3.517382247402259,-54.95727336599948,128.607960470555
209.228515625,-56.2955859079316,41.69954988443121,-58.74738808906567,155.0556413027419
209.47265625,-58.19873080515269,104.0919976252732,-65.29782628150787,34.06906517295241
209.716796875,-62.52155943211277,129.2816854055533,-78.32331483661994,99.81255864691582
209.9609375,-70.78652664930858,0.5944912315657794,-68.74452172286665,22.39525866475105
210.205078125,-65.2026128069448,11.58719626077047,-64.24554198997401,176.9429408632789
210.44921875,-65.30051070190997,172.8948847282842,-64.93795828010009,162.5871483363881
210.693359375,-65.75108381188659,17.77349544028372,-64.24112286165986,156.4909119671897
210.9375,-61.43289005704303,41.222463329773,-60.89402592064599,158.0468646600886
211.181640625,-61.99187386497118,56.02089734138032,-61.02986526815145,161.1130362146127
211.42578125,-58.42606643190357,114.0694784921728,-63.13575767298271,17.98929447001981
211.669921875,-54.47248817613995,136.8732530110307,-62.82438558936445,54.72021381097776
211.9140625,-56.03540888977226,154.6739254473231,-69.59748751128102,77.88480499147067
212.158203125,-59.16730569951501,173.502742892375,-71.1447343014429,5.074104377817418
212.40234375,-63.97152601572461,133.7586298524944,-71.56213330201064,56.84720483977367
212.646484375,-58.99320682053922,91.41012977862225,-73.00962616897131,152.6943372389474
212.890625,-57.16902992452262,117.4269789341751,-67.04772138111386,102.4920332298623
213.134765625,-54.62621674662756,141.1978515538548,-59.37983140361072,122.0739026008489
213.37890625,-54.85235960397597,152.041430595872,-58.38394299864655,130.3748265409989
213.623046875,-58.88353100408827,165.0469380379585,-59.48420165002888,145.6690201852822
213.8671875,-65.05435101334075,145.4033114588015,-62.02695405198583,152.0930576587399
214.111328125,-63.17291916993434,84.82126020027638,-68.44743920425705,132.2357232870415
214.35546875,-61.46518954130465,66.88058443910346,-69.43894419938857,71.93137130356902
214.599609375,-66.75090496060398,82.94094225975311,-65.53896192416406,80.55600789362194
214.84375,-76.97763686083894,46.80436045301261,-66.26982266960729,87.4645706614415
215.087890625,-62.39500056101292,143.0249097874039,-68.40720754140952,7.944563179042855
215.33203125,-57.96141070852997,174.8900062847662,-60.87617705968544,170.7123827910163
215.576171875,-57.39829314343308,43.62793504053003,-57.71083162656548,10.14387488421555
215.8203125,-54.83582539109292,83.23779061652755,-55.89861642972015,26.50580267476122
216.064453125,-53.31518691356944,113.529691578063,-55.78509679470557,47.32193053863399
216.30859375,-51.09590916092052,140.6485513953807,-55.30635720630374,74.96220777357125
216.552734375,-50.15718003922863,157.0343340653228,-55.39947891557895,94.28902437791798
216.796875,-50.24094495070184,171.5854968920885,-55.99170621773216,113.3743738495095
217.041015625,-49.99383430958217,2.866851061881746,-55.49102258120633,131.64844244016
217.28515625,-50.42866930415806,11.33785105881813,-55.32886792459899,146.7108172075723
217.529296875,-51.25220081583662,20.88858131177279,-55.12852529353877,158.5838098777665
217.7734375,-52.56403246268675,31.24852184208266,-55.13980173166652,167.56702722819
218.017578125,-56.66835070663296,42.52080750340205,-57.12624746242552,178.4686327322952
218.26171875,-65.48330655088881,65.93427988484032,-61.53598101564781,14.20305104924482
218.505859375,-71.72051361331081,96.11665413785494,-65.71536380934725,27.69094945300602
218.75,-64.35471079714904,84.99895236599428,-65.18817674464493,35.336023702957
218.994140625,-56.90892103417233,110.4437682307175,-61.2857383726062,66.08824220369193
219.23828125,-53.71414196829058,130.3313055387453,-58.97421304098407,94.22163344170568
219.482421875,-53.99328330156362,148.0420563302126,-58.87961231855955,121.8820170059148
219.7265625,-54.20175632418907,3.64127172989788,-56.91903413100829,154.1488462511372
219.970703125,-53.75265652382986,46.33253856577312,-55.19765798603645,2.542007647902568
220.21484375,-53.8498325695716,87.307573144833,-55.32451863711293,27.79022237598984
220.458984375,-54.16085610166476,107.4650766415661,-56.51130234973466,38.51285504174312
220.703125,-55.78971253667678,121.2786739326944,-58.97565360685373,42.77380892576972
220.947265625,-55.41845222617719,140.8378989831757,-60.96571707416832,59.91788637970322
221.19140625,-52.15119100898473,143.2559458552421,-58.71855171045804,76.19944215532765
221.435546875,-48.61780813060348,149.0869856908691,-55.13417658176963,92.88175417407862
221.6796875,-46.60427233779505,165.0787605514973,-52.7269537931148,116.9539018538423
221.923828125,-46.68536988790013,4.648038933312403,-52.09445899564108,142.6892221459283
222.16796875,-48.21517800646023,29.75864367571669,-52.51134065623285,171.0231054460297
222.412109375,-49.13857916810236,63.48500116824362,-52.15043238285393,20.05555426451022
222.65625,-49.20587978596858,91.7414330055514,-51.78368589899251,40.47363577977631
222.900390625,-50.91971909227637,109.5785800766804,-53.33463344332739,52.96608507830671
223.14453125,-53.64305649761323,129.2766323473821,-56.31108470224564,63.70765825772138
223.388671875,-54.76213003799324,147.7076907811542,-58.97053817785218,73.97808664315964
223.6328125,-53.71407373693373,170.0191317484714,-60.5941714745293,102.815866018942
223.876953125,-50.02300082463913,11.04929081008908,-57.26471522841787,141.3433809029329
224.12109375,-48.56562564827417,20.13409482200516,-55.29198175522141,158.3907752641298
224.365234375,-49.78867276801338,29.29346029794716,-55.63167752064557,175.8692548059531
224.609375,-51.17615517833063,47.22359923890755,-55.2270599451185,18.53468649082055
224.853515625,-52.58873645294091,60.47634980572678,-55.21128574678256,32.51747928648059
225.09765625,-52.32287134481419,61.96943404384214,-55.23489196414871,31.08151885859046
225.341796875,-49.73270071599969,69.69504956803716,-53.60407755017036,30.31016370400624
225.5859375,-49.46940176677124,76.12332639113531,-54.12056735971799,33.69877237619963
225.830078125,-51.80760772920063,81.78983811328067,-57.78383762614708,38.02933401485723
226.07421875,-55.5757307484093,125.2523821955733,-62.29908253031535,87.76907743877912
226.318359375,-54.63860791906401,9.560558089011527,-59.40480279581897,150.4777011609905
226.5625,-53.46832920299354,48.07054742022007,-57.44023780511937,3.324914208979376
226.806640625,-52.59578053983653,61.21331484406677,-56.59488672762757,14.50783310406707
227.05078125,-54.1994568172089,68.5251989860383,-58.26019854805129,20.84406076853384
227.294921875,-55.45911427371455,87.65031486243846,-59.04648550400439,35.30757178174353
227.5390625,-52.81988745705008,94.22242899578923,-56.47436563701809,41.1886106978659
227.783203125,-50.86294262852236,97.34955159288079,-55.08702907577609,47.7240021320976
228.02734375,-50.84755475687312,111.5283197280833,-55.49114846646962,64.37542205335905
228.271484375,-53.39923828734104,126.334371005418,-57.85884095649412,83.62983834100474
228.515625,-62.56355214959303,132.513283621125,-64.42387912597854,111.9877280109915
228.759765625,-63.98568857127002,106.7196749111754,-64.54409607683301,19.37226562591224
229.00390625,-57.1203631614125,109.9826086842176,-60.19642730269396,41.16053046879234
229.248046875,-59.99760858524402,127.7096574528845,-63.1048432996776,51.45293711265653
229.4921875,-69.09586084541102,171.9501751224053,-69.15530397271721,45.90998727552152
229.736328125,-65.13448330500455,165.7978324745864,-66.14298208186523,167.3441251001238
229.98046875,-60.1349808210466,151.7036548700507,-65.75949025658878,135.6594958036761
230.224609375,-62.96956796702063,111.9852161738381,-75.26000394127355,87.87735459452988
230.46875,-68.97028025191395,162.3340044287323,-80.31572714550785,151.5692110774203
230.712890625,-59.17860199746141,35.58013188216321,-68.68520948475614,152.6137354584463
230.95703125,-56.31964038511367,49.39894232655936,-65.58130109977408,151.5851171556326
231.201171875,-53.3377577673876,60.65612367563308,-62.07385206215123,165.3901990871874
231.4453125,-53.56540061119723,82.83379341713093,-64.62953707014763,8.36982305479099
231.689453125,-55.92416241115149,140.2855207247738,-69.11073724728875,144.7218548231282
231.93359375,-54.22362124726015,168.7937981147151,-63.17942820439611,158.804376470578
232.177734375,-53.88962080729372,161.2466865307759,-64.13499997255188,130.9907629733861
232.421875,-57.30882258697018,126.693793298945,-70.79275477557233,51.2471657802328
232.666015625,-53.18307727202018,74.69974683219766,-58.63262693834398,6.096217466537327
232.91015625,-49.93623805096085,73.45024697345987,-54.51509213676665,17.07800614109797
233.154296875,-50.48940841641222,71.72654014899332,-55.054466214295,21.28054353600337
233.3984375,-55.30780194153301,68.34211312287148,-59.60870658623734,26.25709924673124
233.642578125,-65.97901152947632,80.54646512735194,-66.04303522652782,60.08774436968756
233.88671875,-69.65410409397971,62.45567341693272,-67.08951592243214,93.70615687963347
234.130859375,-61.3988095729318,35.67579222213823,-69.17917353889857,81.70511789496346
234.375,-58.70675811828589,37.15383236770232,-67.85080824357455,67.04164837997982
234.619140625,-58.87960357851844,25.34889045202472,-68.59584537799174,81.16766076359671
234.86328125,-57.58499578453396,157.6394302075156,-71.3553937307065,16.78991459627644
235.107421875,-53.55573646541974,117.1441309019735,-60.23753124308727,37.85172439062493
235.3515625,-51.46328475041863,101.0202001701861,-57.47344421770035,38.05790026135747
235.595703125,-53.63224677527366,105.4385900265572,-58.8608465064292,54.28861411292409
235.83984375,-60.73949182440206,120.252830100581,-61.74880154900934,85.76026648139174
236.083984375,-68.72092912615037,168.2674574860687,-69.752486061822,131.0493900364356
236.328125,-58.69561142292298,146.206672833602,-67.10966775631523,39.19099795373073
236.572265625,-56.33628477652613,172.6520104270177,-67.69549450742112,82.83347822766297
236.81640625,-51.12816290184564,32.56751409139294,-61.23684945668957,152.9506147351611
237.060546875,-48.6981750644923,49.35874422649776,-57.69227062487879,169.6033092215662
237.3046875,-49.31228669874605,61.96719115068789,-58.37353936637204,3.098306831957666
237.548828125,-51.05269105569118,80.58620501264986,-60.97040725076845,26.55226728646825
237.79296875,-53.9916871204052,114.0768853222202,-65.1177855991964,81.33740163731039
238.037109375,-56.50770887406468,156.4797148035,-65.26184491368569,149.5604025237492
238.28125,-58.42832160438745,150.6615364277245,-71.69595656936259,160.6991741709722
238.525390625,-56.11183267433915,103.6147359873206,-66.62410020914281,19.45770007060713
238.76953125,-54.09822891978492,72.70917323459521,-59.679999941022,177.4649470594429
239.013671875,-54.4568459375235,70.50639796178291,-58.47091863830508,6.965374415672653
239.2578125,-57.39575991879779,98.97473325880921,-59.33909123288225,38.85254652984531
239.501953125,-68.07531692978122,23.5286777879126,-65.71822926351777,60.13240971039964
239.74609375,-54.96298603878793,95.82236008394636,-70.40642727642245,30.96370866667202
239.990234375,-53.69584334381932,120.2817684339473,-65.7575530114283,75.76364705026216
240.234375,-53.58689534658581,158.7280765655862,-61.68911414466027,124.226132495377
240.478515625,-53.09663666451054,8.466634146739581,-59.4636318747035,151.4678164915949
240.72265625,-55.76594333050703,52.4947423858173,-60.38611328497719,17.56153234815418
240.966796875,-58.87760658881508,139.296094540095,-61.12257276010811,87.54497080072919
241.2109375,-51.98315424960316,36.00077599023311,-56.76332571708408,152.7068279311763
241.455078125,-47.3863819421902,61.22670018193914,-52.79617739773465,178.7150183074891
241.69921875,-47.19284047382396,81.12408633806629,-52.56065016021677,16.81364407622476
241.943359375,-49.69719760683945,126.2367075307296,-55.49657553470139,59.85872082620691
242.1875,-49.20316168750482,0.3183779316699597,-55.4953543650829,121.7377481552766
242.431640625,-51.24707622863416,47.0974939332698,-56.8919477922005,173.4503073280742
242.67578125,-52.00981881890044,111.6591085941536,-57.26344941012933,48.72646748875159
242.919921875,-47.82221781407319,173.9450053546229,-54.84859067430438,110.8944992827104
243.1640625,-42.95343165735089,25.73179525871142,-49.65433709234681,150.5120139469223
243.408203125,-42.50078365357326,44.58890546354543,-48.74214712021725,173.9015027929788
243.65234375,-45.27666050571447,64.70212903862834,-50.63442772847171,18.67647931136463
243.896484375,-50.21287430376393,96.81411286358832,-53.97166534993944,49.76806567662603
244.140625,-54.10995493491461,8.493421335484726,-57.67007256868729,120.6929098544237
244.384765625,-48.89916031752729,67.32582164495943,-54.15980230509459,5.34411135465247
244.62890625,-48.64415946932938,100.8500169438497,-53.00037804997741,38.98037435781881
244.873046875,-48.4324949385789,138.3953006510671,-52.85462466550549,69.83486632910108
245.1171875,-47.93247780959987,154.1221044349289,-52.84691736581507,85.49695437309211
245.361328125,-52.50075761965946,151.0833938208511,-57.37760761312751,79.09146084927696
245.60546875,-57.46390073820825,108.7885811326434,-62.88159987653327,48.6730601546279
245.849609375,-51.00933251529082,77.38854436141567,-58.75713419225001,23.83899437397677
246.09375,-46.70481611287162,81.21749216097811,-54.66046112284588,27.14812084847964
246.337890625,-45.65756626929197,118.2496289892017,-52.53966063637942,75.97358885104714
246.58203125,-43.85249420895092,151.9681613453266,-48.91110302254411,106.3988550394123
246.826171875,-43.10871804567856,172.2384416492146,-47.80700397151194,122.2851477364665
247.0703125,-43.34097249734881,24.90857045836816,-47.84641817868654,149.7485370566481
247.314453125,-44.93796316829979,71.59087702521597,-50.04232867015588,11.74159608584682
247.55859375,-45.01243402739554,131.4755301844153,-50.25247584852223,74.22906989706181
247.802734375,-41.64880748452393,169.5865651725497,-46.71205781699455,112.0472915464401
248.046875,-40.27802045524651,12.09624666686123,-45.25833106674578,134.4179692117474
248.291015625,-42.35485248561338,35.91164729780064,-47.31597179977314,156.9636525537626
248.53515625,-48.63111552353284,55.57872331416023,-53.2394387290809,0.03415963224186086
248.779296875,-56.01380139871536,113.9637886633882,-67.34056663864187,50.41459222583443
249.0234375,-45.55270240678971,104.4151789148397,-52.28882568871715,38.1819902676332
249.267578125,-42.12905402417663,125.3424666675418,-48.74997111935036,62.63976825274672
249.51171875,-40.56802615373996,148.8745467660546,-46.94021319560029,89.45953288004084
249.755859375,-42.26143800590269,177.5467150158115,-48.50090627740022,119.7650507314499
250,-44.62143182704342,48.04167055273229,-50.46190268703321,171.9088152283687
250.244140625,-44.05806845411736,108.9545947800044,-49.72033215520199,50.38779489955987
250.48828125,-41.03293225466022,151.4790990531772,-46.71940966410666,93.17950797322175
250.732421875,-38.943584731592,175.0926757068422,-44.58208152628756,117.2358501834547
250.9765625,-38.2985253662502,15.54731096043269,-43.97148082053015,137.8701757440735
251.220703125,-39.46811606976031,40.55601255129152,-45.09881287347412,162.0116999085321
251.46484375,-40.39710592499682,71.70039309626874,-46.17092200547994,12.16686795555237
251.708984375,-40.78849624225476,95.82518424904713,-46.80716130671534,37.20879320923064
251.953125,-41.90186821547147,119.6999286478966,-48.1461560805034,62.80826765995785
252.197265625,-45.71782998792326,130.8343544100719,-52.08262827848066,78.00382861914285
252.44140625,-56.55137847659223,63.97329203796016,-67.80573191682832,12.33882800954294
252.685546875,-50.71509328920887,6.000917630646027,-58.33664661027017,116.3985654133218
252.9296875,-48.74349793600518,5.633580252366372,-56.21064380481992,119.623579636101
253.173828125,-52.74068138770508,30.94436577176723,-61.59360775680348,151.0202210941236
253.41796875,-49.60455764317615,18.11320394651372,-54.22994217290408,142.1982638389321
253.662109375,-41.36408190919428,50.76967477081635,-46.64326275566756,172.4272818768742
253.90625,-38.21533747316064,73.54808385103695,-43.63113977567548,14.73162531042029
254.150390625,-35.94689559264807,97.37438874362489,-41.47653777330113,38.43715664673108
254.39453125,-34.85708914241811,120.8453213118224,-40.45433016020841,61.92391339773108
254.638671875,-36.2592556633406,142.7561539552898,-41.86987463440779,84.94103386846824
254.8828125,-39.63671969903599,175.0501974890092,-44.9666409692255,118.8426774564489
255.126953125,-42.80309520761619,48.68311827119929,-47.5419942268993,170.6320330521596
255.37109375,-40.60208652604737,107.5303901312291,-45.61400062192622,44.9146666408199
255.615234375,-38.53117062432765,132.3246992928065,-43.8068402623464,69.81925290679568
255.859375,-39.37261451066541,152.0100854082987,-44.6414315109141,89.15243618446743
256.103515625,-41.46420076868235,172.5944843470387,-46.77286547838609,108.210199369759
256.34765625,-46.76275504175279,12.61249688004047,-52.09846720235272,124.6747957536488
256.591796875,-61.99915790894758,33.95271445863816,-65.8384380965918,114.733295192101
256.8359375,-51.66929991884584,60.20250314575086,-56.56369628813042,7.900966638812376
257.080078125,-42.93171945997791,85.29052764967987,-48.61885890900962,25.25148828881107
257.32421875,-39.21419949269647,110.1315688567517,-45.15796720566624,49.22592992234035
257.568359375,-39.22775182194915,136.1340190259219,-45.37558274644205,74.94699613716492
257.8125,-39.28087894449475,176.4382569145901,-45.61659075782156,117.2703891154804
258.056640625,-37.7036162752276,40.59392811648889,-43.8459907761729,162.8376687784413
258.30078125,-35.98522459096899,79.32817284684964,-41.91198541943673,22.1821517201604
258.544921875,-35.57378172575752,107.4324325747822,-41.2505903374577,49.96885164487306
258.7890625,-36.45848375259791,139.5104049662661,-41.93725849968067,80.72957113067203
259.033203125,-36.69474142158897,176.5882181242931,-42.1628033330782,115.200968373736
259.27734375,-36.28414847802225,31.97897455124935,-42.20162808495854,149.0798951423641
259.521484375,-36.31673091898054,58.18744655647733,-42.603516417123,176.3727042686933
259.765625,-37.27068401877985,76.62973538218876,-43.75391899343338,16.21329531848017
260.009765625,-37.97719696015352,95.27468516066392,-44.35819258580004,36.71512803988561
260.25390625,-39.88598376259737,116.0187103431538,-45.94400383706079,57.05904927465236
260.498046875,-41.56522713839009,135.6592783277695,-47.33730279103266,73.67728098502333
260.7421875,-42.45625954696789,150.4642825256049,-48.00223085534256,85.09087018549411
260.986328125,-47.09700251213115,173.6891131028681,-52.61648574243157,102.3147523970908
261.23046875,-52.5155527675299,34.88006048225636,-58.39986872565274,135.9078442417332
261.474609375,-51.85182996133218,88.09627496171842,-58.82064948438592,10.04212409859269
261.71875,-49.26931584889243,106.3594999627392,-56.01280266637507,33.08315102085901
261.962890625,-49.18011963231934,87.35055636054381,-54.97891730205797,15.3134750851596
262.20703125,-48.50900353287741,78.63249398774005,-54.35022214526371,12.14187162579589
262.451171875,-48.6589271286572,75.87255550324079,-54.53126864451137,15.12202918638442
262.6953125,-50.56446325426406,81.41231960027355,-55.71294220751188,25.20582616997067
262.939453125,-52.8137038213499,103.0397752735548,-56.50767840155147,46.4232651145859
263.18359375,-54.09460043842691,124.0934380483243,-57.14433419606503,61.04429738167327
263.427734375,-53.80827288227816,153.0457753551914,-57.80726550441297,81.58249189902958
263.671875,-49.89243870945363,152.3013721547966,-55.44276757654729,87.5409152241113
263.916015625,-49.84337546628824,176.6301220986687,-56.5285037174832,119.3732834616202
264.16015625,-48.78814480089485,56.94420419808693,-54.37051182776003,5.727150198420845
264.404296875,-45.04402617747488,88.03291894832884,-50.26007554954882,32.4736223625473
264.6484375,-42.23405903555265,119.473191537534,-47.52524724322907,60.47886747381885
264.892578125,-41.10606179351422,156.3400462895912,-46.56953253165747,94.63357183124972
265.13671875,-40.06759166896344,9.819905927442576,-45.90641513576497,125.9832382986773
265.380859375,-38.42578759409389,36.46597754375334,-44.66419075116087,152.3878693481425
265.625,-37.65264756374035,57.41547473080754,-44.14345067767734,174.1506297371184
265.869140625,-38.68122100060008,68.66323678452348,-45.40800488787881,6.441965981151172
266.11328125,-40.85438166482256,78.73072724105573,-47.87053610141784,19.26829608489112
266.357421875,-44.48534991227497,89.92289926123379,-51.52800931660239,35.408001979438
266.6015625,-51.50469286792987,112.0156182283311,-57.53206830973002,63.87420625598882
266.845703125,-50.46350122102876,10.84881588845343,-55.77357358795136,128.6514343251007
267.08984375,-46.28833523758048,41.14799546421198,-52.67340433629742,158.1620057451283
267.333984375,-43.98150743399212,65.96600814789315,-50.83814923990697,4.827354922448743
267.578125,-42.35240969186887,81.4195589754932,-49.13168066153596,20.11930097223767
267.822265625,-42.04628845731492,89.56705821192813,-48.76404525825998,25.88105703709763
268.06640625,-42.48245313859498,91.46954155275972,-49.23598871375493,25.35710692669242
268.310546875,-43.54598981123918,85.21198562536897,-50.11579030074165,18.13465824428226
268.5546875,-44.32296554431871,70.88613608304208,-50.51823625982335,5.753820932860618
268.798828125,-48.30513394552953,56.25492991798686,-54.15653343242301,174.1431720186726
269.04296875,-56.14008099093527,152.2026693308806,-63.20152948818407,102.3665975930798
269.287109375,-48.23444622316545,112.3082758742269,-55.514367826472,52.97360420332922
269.53125,-43.20113610145189,111.494166658729,-49.92493729410113,52.00836480893405
269.775390625,-41.70726041749134,120.7553744756138,-48.10755821828497,60.97474680181747
270.01953125,-43.75701020156811,140.4557654060477,-49.97832594303613,78.47751261600111
270.263671875,-45.62423074244728,157.7729360299649,-52.01950090284459,91.46502269816978
270.5078125,-47.00768868326809,162.8048523573803,-53.83352696891098,91.8585393074505
270.751953125,-48.46225364234282,151.2406967621579,-55.17691609666916,75.55689974511748
270.99609375,-46.18077089628656,141.4459152909146,-52.48781914057072,69.72335010544849
271.240234375,-45.62903952910904,154.7883182437026,-52.13697869987528,85.77898878684022
271.484375,-47.25755387121653,4.605668160450853,-54.03779411195928,117.0024139679984
271.728515625,-46.96873338100644,45.00142449451789,-54.00477764114751,159.4127435615433
271.97265625,-46.85175603378131,84.69717620095703,-54.11181376548872,22.81656495907434
272.216796875,-47.79527977201022,134.5600872726353,-54.81513579519686,77.96306187307471
272.4609375,-45.78237432616309,172.9669081308406,-52.12504650851425,115.4878516620146
272.705078125,-43.77382250752852,17.41993942602967,-50.01163896071311,136.5778618686913
272.94921875,-41.82973182191247,36.7790547835265,-48.31903692095199,154.3473943527836
273.193359375,-40.69185415232405,37.24779875998971,-47.37084459552905,154.0027145366969
273.4375,-40.80662764276635,39.42098177479162,-47.57063538871414,155.3457611973589
273.681640625,-42.70782712608774,56.70162812095509,-49.50441886126411,172.5653265607599
273.92578125,-45.74579368701255,78.55639672718388,-52.51798486297213,13.09873077742188
274.169921875,-47.90152457483209,110.3479320522742,-55.1278899565356,41.85604650312663
274.4140625,-50.01978709933962,159.6023219841494,-58.78513099607864,96.50642760400366
274.658203125,-49.26857897494273,45.9042035396679,-56.00619864944198,175.6279323775196
274.90234375,-47.06040001356034,57.39462646706186,-53.09207335606214,1.749418259206369
275.146484375,-45.40025556046038,48.16157540248503,-51.41491146616094,168.9357201759913
275.390625,-44.24085881661124,38.08483636487506,-50.25540152558427,156.4547779444446
275.634765625,-42.28999602108928,24.81702995121599,-48.48592604128438,141.7649097053906
275.87890625,-40.39060056869219,27.78509887478881,-46.84213829816066,143.8604866680874
276.123046875,-40.05155719072778,34.03615908613102,-46.64372869543305,150.0999258322956
276.3671875,-40.62765585241862,38.00282721578246,-47.18564453543109,153.9518441211329
276.611328125,-40.72424220865702,47.63061224274114,-47.13595548449106,163.3028615293001
276.85546875,-40.76638913033464,55.26779981261245,-46.92401928561397,170.0890642721631
277.099609375,-41.50106506314,65.69181359879785,-47.24623219274226,177.9205942095109
277.34375,-42.54696940933218,90.59648857335155,-48.16480835222683,17.25366844353094
277.587890625,-41.98621447125617,133.587268750062,-48.82964136424646,59.00754921014762
277.83203125,-38.92847178658754,161.643176539575,-46.12545670918803,93.20415469161959
278.076171875,-37.63931700747911,177.5864711824179,-44.81951340618391,111.136586311344
278.3203125,-37.33709159265549,11.72949481234162,-44.32812340663919,127.3673833196074
278.564453125,-38.97773053065748,24.63273690694058,-45.84359851789716,141.3335836700181
278.80859375,-41.51673610383174,58.51378382007047,-48.4973276578965,176.575821924829
279.052734375,-41.14005463288396,92.47766519103656,-47.85777533827373,30.70610643212328
279.296875,-39.38641589649108,120.8136738795734,-46.08256813826213,57.33670701858915
279.541015625,-37.32580063549498,131.7624066519842,-44.16632999169113,67.70856936032381
279.78515625,-38.19158193573938,138.1847013812378,-45.16304470596162,74.32026821870261
280.029296875,-39.99964167937165,146.1933730516337,-46.98273894690868,84.35591512904992
280.2734375,-45.25502276502911,136.4277191696376,-52.00870470948134,77.53611475289799
280.517578125,-54.23004203299503,46.18581282202253,-62.62426819010447,176.9683967676221
280.76171875,-45.80969013728953,22.62188325645154,-53.36085927432413,146.2964534648957
281.005859375,-41.48652984885322,17.89170207477712,-48.47425466109708,140.0195246278659
281.25,-42.32374908838815,16.21671936375127,-49.02851083683935,137.9072544811458
281.494140625,-45.14329511092172,34.41841248746523,-51.9361994598504,155.9284788781841
281.73828125,-52.77314080356622,34.6556166691438,-61.66446150855006,177.6999862870788
281.982421875,-51.06724057602219,20.71864341524957,-53.95031402799705,126.0313145660236
282.2265625,-45.49524531434194,28.37407805252706,-49.93789087991394,135.1307369372694
282.470703125,-42.41934416000372,47.47561529626395,-48.09204497580594,152.5482529079833
282.71484375,-41.38200385449586,54.03510614326181,-47.86573034729262,162.5168949697765
282.958984375,-40.74609639384249,73.48286289412549,-47.79414477388439,10.03157590470232
283.203125,-39.37667670651874,87.03038521955851,-46.103780132004,27.93945133341003
283.447265625,-40.41278085832452,101.6066998355194,-46.74602020829454,43.40372348763154
283.69140625,-41.51760582202699,121.6784656487135,-47.60737416037769,62.27066161534943
283.935546875,-44.44047861799729,148.6352371601442,-50.53315726205302,87.82870303240263
284.1796875,-44.77353916866732,20.02663544730833,-51.13187724463447,139.4721000747675
284.423828125,-43.39504929777067,51.1427935960572,-49.5689146031164,171.2875219685453
284.66796875,-42.09655891779752,74.53396562731247,-48.21912077016059,12.6062357012544
284.912109375,-42.83047174406602,86.93764057971505,-49.11021744041912,23.14983155642319
285.15625,-46.61931940855798,109.7562751601457,-53.33395888915913,44.33511550016738
285.400390625,-49.7194391421384,145.0547252675891,-56.67474962561296,84.15025759096223
285.64453125,-49.04200128168662,6.206445380187098,-55.06286601971871,125.5491018985025
285.888671875,-47.02535223003832,20.44966855466793,-52.89260482804107,136.4640242993931
286.1328125,-48.23985828895274,24.36413371032577,-54.24685357686467,137.6603541828061
286.376953125,-48.86827086798418,24.88559199724005,-55.82788616917503,138.2840011158519
286.62109375,-49.5945000456807,8.385510782139034,-57.65817347728441,124.5317375371344
286.865234375,-49.26245281628798,159.6075653415869,-57.80835408877059,95.95956755902766
287.109375,-46.90992935706706,144.613823972768,-55.04979444753672,84.17274880609007
287.353515625,-45.82098202292609,132.0578388999378,-53.46179003451383,75.67325120450622
287.59765625,-46.1166148101985,123.0041568646843,-53.1262719335355,70.11974741542697
287.841796875,-48.44796359412469,110.3262230637372,-54.98550569650195,60.30924043906442
288.0859375,-49.70771033188215,55.37079523625183,-57.53194784324655,5.221025851393205
288.330078125,-45.64420734620484,15.47808819543197,-53.43077083302262,134.8616863961102
288.57421875,-43.03145266986579,3.388442974450878,-50.489147875287,119.4035279413158
288.818359375,-42.20490941664785,2.106318102154157,-49.89524708275871,116.4543001976936
289.0625,-43.36886993561005,0.8137425036142066,-51.6361878491799,113.3420502017184
289.306640625,-44.77756697330222,3.365343681928668,-53.7334677859855,116.7516537712186
289.55078125,-47.12673337303229,9.714100788769199,-56.55015180572502,127.5992410208937
289.794921875,-53.59130863530997,20.4492760872363,-62.56010645906207,144.3981559681615
290.0390625,-60.67967106267939,123.234292841051,-67.86257667536456,43.92723476047637
290.283203125,-49.25832434149346,4.610649331573782,-58.18551002666005,121.0989249691824
290.52734375,-44.37479263466414,22.67659695575038,-52.42032769975622,141.3107881129114
290.771484375,-42.71681574529826,34.40411818320145,-50.24438966413428,150.1175081438057
291.015625,-42.27583934875994,46.53202045264329,-49.66065491390795,158.2481775176071
291.259765625,-44.5715721141124,61.60819412573149,-52.54003190205455,169.5995305369728
291.50390625,-48.3910239357599,89.80266200542707,-58.16800441138036,22.9325099325466
291.748046875,-48.85850507190678,112.2885365090263,-57.57459951213372,59.06341219851272
291.9921875,-48.80065797861711,127.3478674438247,-55.95569997942199,74.57336058896394
292.236328125,-49.35688107081519,129.7713494774948,-56.1124688715073,71.72058696530374
292.48046875,-51.28313792391397,127.7587362234361,-58.00664022047097,63.82775904196171
292.724609375,-56.10237729895849,147.3252067948048,-63.09545471094745,76.18784346628937
292.96875,-72.33322005697664,173.1974996725064,-75.94873270328587,67.4621157564479
293.212890625,-62.09012577327219,155.4275385240373,-76.92382876064848,107.0270894046765
293.45703125,-57.44730989902586,164.4412075040233,-72.63495568303932,113.3896061579311
293.701171875,-53.73268191627603,13.86795826784483,-63.56715378639579,158.0135193024664
293.9453125,-52.4377007820508,14.2336480992074,-61.16001649656312,154.9817257501944
294.189453125,-50.74775834474907,174.0779796301998,-59.7493202480273,127.1387464153361
